state,county,rep2008,dem2008,other2008,turnout2008,rep2012,dem2012,other2012,turnout2012,pop,dem_margin08,dem_margin12,winner08,winner12,pop_decile
tennessee,roane,15643,7222,0,22865,14719,6014,348,21081,54156,-0.3682921495735841,-0.41986205566005885,Rep (McCain),Rep (Romney),8
tennessee,lincoln,9226,3694,0,12920,9791,3283,175,13249,32885,-0.4281733746130031,-0.49778185712100353,Rep (McCain),Rep (Romney),6
tennessee,hardeman,5225,5919,0,11144,4864,5479,92,10435,27655,0.06227566403445801,0.05946050468916175,Dem (Obama),Dem (Obama),6
tennessee,white,6100,3369,0,9469,6192,2793,148,9133,25460,-0.2884148273312916,-0.37829716193656093,Rep (McCain),Rep (Romney),5
tennessee,loudon,15815,6058,0,21873,16701,5057,308,22066,47102,-0.4460750697206602,-0.5351594815699973,Rep (McCain),Rep (Romney),7
tennessee,lawrence,10565,5160,0,15725,10770,4237,212,15219,41319,-0.34372019077901433,-0.4353301792496835,Rep (McCain),Rep (Romney),7
tennessee,lake,1175,1024,0,2199,1163,884,40,2087,7827,-0.06866757617098682,-0.13629702002931118,Rep (McCain),Rep (Romney),2
texas,gillespie,9559,2570,0,12129,10305,2055,175,12535,24197,-0.5762222771869074,-0.6674757281553398,Rep (McCain),Rep (Romney),5
texas,king,151,8,0,159,139,5,1,145,219,-0.89937106918239,-0.9305555555555556,Rep (McCain),Rep (Romney),1
texas,webb,13111,33435,0,46546,11074,37592,435,49101,240346,0.4366433205860869,0.5448978753133604,Dem (Obama),Dem (Obama),10
texas,baylor,1262,366,0,1628,1297,267,28,1592,3795,-0.5503685503685504,-0.6585677749360613,Rep (McCain),Rep (Romney),1
texas,falls,2975,1958,0,4933,3356,2033,43,5432,17799,-0.20616257855260492,-0.24550009278159213,Rep (McCain),Rep (Romney),4
texas,lubbock,66028,30295,0,96323,63133,26088,1394,90615,269932,-0.3709705885406393,-0.41520494054090407,Rep (McCain),Rep (Romney),10
texas,kinney,907,633,0,1540,880,522,23,1425,3555,-0.17792207792207793,-0.2553495007132668,Rep (McCain),Rep (Romney),1
texas,cochran,758,284,0,1042,648,256,12,916,3155,-0.45489443378119004,-0.4336283185840708,Rep (McCain),Rep (Romney),1
texas,willacy,1454,3405,0,4859,1415,3595,48,5058,21769,0.40152294710845854,0.4351297405189621,Dem (Obama),Dem (Obama),5
texas,hemphill,1342,216,0,1558,1298,192,19,1509,3668,-0.7227214377406932,-0.7422818791946308,Rep (McCain),Rep (Romney),1
texas,borden,316,40,0,356,324,32,6,362,564,-0.7752808988764045,-0.8202247191011236,Rep (McCain),Rep (Romney),1
texas,dimmit,874,2692,0,3566,762,2141,14,2917,9908,0.5098149186763881,0.4750258353427489,Dem (Obama),Dem (Obama),3
texas,bastrop,13797,11678,0,25475,14019,9860,578,24457,72289,-0.08317958783120706,-0.17416977260354286,Rep (McCain),Rep (Romney),8
texas,burnet,12034,4596,0,16630,12828,3672,270,16770,42215,-0.4472639807576669,-0.5549090909090909,Rep (McCain),Rep (Romney),7
texas,wharton,9427,4935,0,14362,9750,4235,102,14087,41036,-0.31276980921877173,-0.3943510904540579,Rep (McCain),Rep (Romney),7
texas,travis,136671,253278,0,389949,139503,231540,13847,384890,979712,0.29903141180000464,0.24804941745296366,Dem (Obama),Dem (Obama),10
texas,oldham,813,102,0,915,786,71,8,865,2020,-0.7770491803278688,-0.8343057176196033,Rep (McCain),Rep (Romney),1
texas,lampasas,5628,1895,0,7523,5583,1457,98,7138,19677,-0.4962116177057025,-0.5860795454545454,Rep (McCain),Rep (Romney),5
texas,howard,7020,2539,0,9559,4032,1042,65,5139,34285,-0.4687728841929072,-0.5892786756011037,Rep (McCain),Rep (Romney),6
texas,fortbend,102846,98136,0,200982,116028,101043,2179,219250,541983,-0.02343493447174374,-0.06903271279903811,Rep (McCain),Rep (Romney),10
texas,redriver,3461,1538,0,4999,3549,1482,43,5074,12987,-0.3846769353870774,-0.4108527131782946,Rep (McCain),Rep (Romney),3
texas,orange,21509,7646,0,29155,23361,6797,344,30502,82014,-0.475493054364603,-0.5492406658266463,Rep (McCain),Rep (Romney),8
texas,motley,522,67,0,589,538,55,6,599,1123,-0.7724957555178268,-0.8145025295109612,Rep (McCain),Rep (Romney),1
texas,kenedy,93,108,0,201,83,82,1,166,241,0.07462686567164178,-0.006060606060606061,Dem (Obama),Rep (Romney),1
texas,kendall,12960,3591,0,16551,14467,3035,227,17729,31515,-0.566068515497553,-0.6531824934293223,Rep (McCain),Rep (Romney),6
texas,mclennan,49005,29959,0,78964,47885,25688,920,74493,229587,-0.241198520844942,-0.30170035203131584,Rep (McCain),Rep (Romney),10
texas,schleicher,969,322,0,1291,781,220,9,1010,3343,-0.5011618900077459,-0.5604395604395604,Rep (McCain),Rep (Romney),1
texas,kerr,16729,5564,0,22293,17225,4325,261,21811,48826,-0.5008298569057552,-0.5986078886310905,Rep (McCain),Rep (Romney),7
texas,camp,2794,1733,0,4527,2878,1428,26,4332,12288,-0.23437154848685665,-0.3367394333488156,Rep (McCain),Rep (Romney),3
texas,cooke,11871,3051,0,14922,11901,2240,150,14291,38316,-0.5910735826296744,-0.6831907220140019,Rep (McCain),Rep (Romney),7
texas,culberson,267,510,0,777,294,566,16,876,2480,0.3127413127413127,0.31627906976744186,Dem (Obama),Dem (Obama),1
texas,sanpatricio,12390,8842,0,21232,11994,7854,216,20064,66100,-0.1671062547098719,-0.20858524788391777,Rep (McCain),Rep (Romney),8
texas,jackson,3560,1251,0,4811,3903,1068,47,5018,13987,-0.4799418000415714,-0.5703077851538926,Rep (McCain),Rep (Romney),4
texas,sansaba,1941,487,0,2428,1905,323,28,2256,6023,-0.5988467874794069,-0.7100538599640933,Rep (McCain),Rep (Romney),2
texas,wheeler,1916,314,0,2230,1878,232,18,2128,5235,-0.7183856502242153,-0.7800947867298578,Rep (McCain),Rep (Romney),1
texas,mills,1753,398,0,2151,1882,279,36,2197,4887,-0.6299395629939563,-0.7417862100879222,Rep (McCain),Rep (Romney),1
texas,liberty,15417,5980,0,21397,17304,5196,211,22711,74922,-0.44104313688834884,-0.5381333333333334,Rep (McCain),Rep (Romney),8
texas,coke,1252,297,0,1549,1216,179,11,1406,3301,-0.6165267914783732,-0.7433691756272401,Rep (McCain),Rep (Romney),1
texas,cottle,509,187,0,696,553,180,6,739,1618,-0.46264367816091956,-0.5088676671214188,Rep (McCain),Rep (Romney),1
texas,fisher,1083,687,0,1770,1094,512,22,1628,4057,-0.22372881355932203,-0.36239103362391034,Rep (McCain),Rep (Romney),1
texas,young,5938,1302,0,7240,6225,992,99,7316,18298,-0.6403314917127072,-0.725093529167244,Rep (McCain),Rep (Romney),4
texas,palopinto,7264,2499,0,9763,7392,1810,133,9335,27927,-0.4880671924613336,-0.6066072592914584,Rep (McCain),Rep (Romney),6
texas,valverde,5752,6982,0,12734,5612,6267,161,12040,48088,0.0965918014763625,0.055139321491708054,Dem (Obama),Dem (Obama),7
texas,somervell,2675,798,0,3473,2858,609,40,3507,8200,-0.540454938093867,-0.6486876261897895,Rep (McCain),Rep (Romney),2
texas,presidio,489,1250,0,1739,504,1273,31,1808,7703,0.437607820586544,0.43275182892515474,Dem (Obama),Dem (Obama),2
texas,kent,342,99,0,441,334,66,4,404,772,-0.5510204081632653,-0.67,Rep (McCain),Rep (Romney),1
texas,rockwall,23243,8468,0,31711,27098,8112,441,35651,73311,-0.4659266500583394,-0.5392218119852314,Rep (McCain),Rep (Romney),8
texas,denton,149592,90830,0,240422,156105,79917,4103,240125,628084,-0.244411909059903,-0.32280041691028805,Rep (McCain),Rep (Romney),10
texas,madison,2883,1144,0,4027,3028,964,33,4025,13433,-0.4318351129873355,-0.5170340681362725,Rep (McCain),Rep (Romney),3
texas,crockett,1026,512,0,1538,957,480,20,1457,3746,-0.3342002600780234,-0.33194154488517746,Rep (McCain),Rep (Romney),1
texas,freestone,5201,2032,0,7233,5644,1848,70,7562,19461,-0.43813078943730127,-0.5066737853710624,Rep (McCain),Rep (Romney),5
texas,galveston,61844,41543,0,103387,68594,39162,1471,109227,286326,-0.1963593101647209,-0.27313560265785664,Rep (McCain),Rep (Romney),10
texas,sterling,520,97,0,617,459,31,4,494,1160,-0.6855753646677472,-0.8734693877551021,Rep (McCain),Rep (Romney),1
texas,knox,986,366,0,1352,1160,332,18,1510,3708,-0.45857988165680474,-0.5549597855227882,Rep (McCain),Rep (Romney),1
texas,duval,1076,3298,0,4374,979,3331,33,4343,11999,0.5080018289894833,0.545707656612529,Dem (Obama),Dem (Obama),3
texas,childress,1782,497,0,2279,1665,320,11,1996,7115,-0.5638437911364633,-0.6775818639798489,Rep (McCain),Rep (Romney),2
texas,shackelford,1284,208,0,1492,1218,131,14,1363,3182,-0.7211796246648794,-0.8057820607857672,Rep (McCain),Rep (Romney),1
texas,harrison,17085,8874,0,25959,17471,8431,197,26099,64484,-0.3163064833005894,-0.3490077986255888,Rep (McCain),Rep (Romney),8
texas,brown,12049,2819,0,14868,11894,1904,138,13936,38199,-0.6207963411353242,-0.7240179736193652,Rep (McCain),Rep (Romney),7
texas,coleman,3011,643,0,3654,3007,441,35,3483,8857,-0.6480569239189928,-0.744199535962877,Rep (McCain),Rep (Romney),2
texas,randall,41895,9461,0,51356,41366,7553,669,49588,116811,-0.6315523015811201,-0.6912038267339888,Rep (McCain),Rep (Romney),9
texas,haskell,1388,699,0,2087,1422,551,33,2006,5842,-0.33013895543842836,-0.4414597060314242,Rep (McCain),Rep (Romney),2
texas,comal,35203,12365,0,47568,39291,11437,747,51475,102836,-0.480112680793811,-0.5490853177732219,Rep (McCain),Rep (Romney),9
texas,hardeman,1199,373,0,1572,1176,302,17,1495,4226,-0.5254452926208651,-0.59133964817320706,Rep (McCain),Rep (Romney),1
texas,carson,2547,406,0,2953,2450,292,33,2775,6284,-0.7250253979004402,-0.7870167760758571,Rep (McCain),Rep (Romney),2
texas,uvalde,4585,4120,0,8705,4526,3824,81,8431,26285,-0.053417576105686385,-0.08407185628742515,Rep (McCain),Rep (Romney),6
texas,hood,17269,5078,0,22347,18341,3829,275,22445,49816,-0.545531838725556,-0.6545782589084348,Rep (McCain),Rep (Romney),7
texas,shelby,6629,2546,0,9175,6870,2318,73,9261,25423,-0.44501362397820166,-0.4954288202002612,Rep (McCain),Rep (Romney),5
texas,hays,29624,28416,0,58040,31577,25448,1783,58808,146439,-0.020813232253618193,-0.10747917580008769,Rep (McCain),Rep (Romney),9
texas,archer,3591,739,0,4330,3599,525,39,4163,9055,-0.6586605080831409,-0.7453928225024248,Rep (McCain),Rep (Romney),2
texas,bandera,6934,2248,0,9182,7423,1859,152,9434,20265,-0.510346329775648,-0.5994397759103641,Rep (McCain),Rep (Romney),5
texas,hidalgo,39614,90122,0,129736,39786,97879,1301,138966,736973,0.38931368317198,0.4219881596629499,Dem (Obama),Dem (Obama),10
texas,austin,8777,2819,0,11596,9260,2252,116,11628,27783,-0.5137978613314936,-0.6087560806115357,Rep (McCain),Rep (Romney),6
texas,jimhogg,472,1336,0,1808,356,1301,10,1667,5211,0.4778761061946903,0.5703077851538926,Dem (Obama),Dem (Obama),1
texas,hutchinson,7358,1321,0,8679,6797,1042,77,7916,22094,-0.6955870491992165,-0.7341497640005102,Rep (McCain),Rep (Romney),5
texas,lee,4312,2000,0,6312,4504,1630,77,6211,16499,-0.36628643852978454,-0.4685360286925334,Rep (McCain),Rep (Romney),4
texas,anderson,11855,4624,0,16479,12235,3796,136,16167,58016,-0.4388008981127496,-0.526417565965941,Rep (McCain),Rep (Romney),8
texas,moore,4282,1123,0,5405,3967,963,53,4983,21102,-0.584458834412581,-0.6093306288032454,Rep (McCain),Rep (Romney),5
texas,briscoe,616,205,0,821,576,117,7,700,1723,-0.5006090133982948,-0.6623376623376623,Rep (McCain),Rep (Romney),1
texas,titus,6023,3140,0,9163,6062,2638,90,8790,30995,-0.31463494488704574,-0.3935632183908046,Rep (McCain),Rep (Romney),6
texas,tyler,5633,2159,0,7792,5889,1659,75,7623,21472,-0.44584188911704314,-0.5604133545310016,Rep (McCain),Rep (Romney),5
texas,brewster,1781,1819,0,3600,1975,1765,126,3866,8971,0.010555555555555556,-0.05614973262032086,Dem (Obama),Rep (Romney),2
texas,stephens,2869,626,0,3495,2891,475,41,3407,9562,-0.6417739628040057,-0.7177658942364825,Rep (McCain),Rep (Romney),3
texas,henderson,20810,7890,0,28700,21202,6094,286,27582,78299,-0.45017421602787455,-0.5534876905041032,Rep (McCain),Rep (Romney),8
texas,wood,13638,3996,0,17634,14317,3052,172,17541,41625,-0.5467846206192583,-0.648569290114572,Rep (McCain),Rep (Romney),7
texas,rusk,13641,4983,0,18624,13924,4451,162,18537,52016,-0.4648840206185567,-0.5155374149659864,Rep (McCain),Rep (Romney),7
texas,irion,644,164,0,808,668,112,8,788,1673,-0.594059405940594,-0.7128205128205128,Rep (McCain),Rep (Romney),1
texas,sanaugustine,2338,1327,0,3665,2469,1193,28,3690,8996,-0.27585266030013644,-0.3484434735117422,Rep (McCain),Rep (Romney),2
texas,ochiltree,2851,243,0,3094,2718,253,19,2990,9953,-0.8429217840982547,-0.8296869740828005,Rep (McCain),Rep (Romney),3
texas,hill,9220,3802,0,13022,9128,2745,159,12032,34854,-0.41606512056519734,-0.5376063336983071,Rep (McCain),Rep (Romney),6
texas,clay,4213,1085,0,5298,4266,740,50,5056,10922,-0.59041147602869,-0.7043547742708749,Rep (McCain),Rep (Romney),3
texas,milam,5215,3040,0,8255,5478,2632,110,8220,24934,-0.2634766807995155,-0.350924784217016,Rep (McCain),Rep (Romney),5
texas,kaufman,23727,11157,0,34884,24804,9451,349,34604,98402,-0.36033711730306156,-0.4481973434535104,Rep (McCain),Rep (Romney),9
texas,bailey,1618,680,0,2298,1336,466,11,1813,7027,-0.4081810269799826,-0.4827968923418424,Rep (McCain),Rep (Romney),2
texas,cherokee,11693,4605,0,16298,12291,3935,161,16387,50035,-0.43489998772855565,-0.5149759645014175,Rep (McCain),Rep (Romney),7
texas,runnels,3118,720,0,3838,3103,517,45,3665,10492,-0.62480458572173,-0.7143646408839779,Rep (McCain),Rep (Romney),3
texas,ector,26190,9118,0,35308,23936,8095,377,32408,133015,-0.4835164835164835,-0.4945521526021667,Rep (McCain),Rep (Romney),9
texas,ward,2667,899,0,3566,2364,836,38,3238,10505,-0.49579360628154795,-0.4775,Rep (McCain),Rep (Romney),3
texas,sherman,493,78,0,571,908,121,9,1038,3000,-0.7267950963222417,-0.7648202137998056,Rep (McCain),Rep (Romney),1
texas,potter,20741,8932,0,29673,18905,7114,399,26418,120124,-0.39797121962727056,-0.45316883815673165,Rep (McCain),Rep (Romney),9
texas,castro,1561,719,0,2280,1470,630,19,2119,7848,-0.36929824561403507,-0.4,Rep (McCain),Rep (Romney),2
texas,lamb,3344,1156,0,4500,3056,998,35,4089,14092,-0.4862222222222222,-0.5076467686235816,Rep (McCain),Rep (Romney),4
texas,bowie,24136,10801,0,34937,24840,10184,333,35357,91399,-0.3816870366659988,-0.41845591594335313,Rep (McCain),Rep (Romney),9
texas,burleson,4546,2053,0,6599,4671,1705,79,6455,17058,-0.37778451280497044,-0.4651819322459222,Rep (McCain),Rep (Romney),4
texas,parmer,2969,719,0,3688,2005,528,12,2545,10098,-0.6100867678958786,-0.5831030398736676,Rep (McCain),Rep (Romney),3
texas,dickens,730,234,0,964,793,216,10,1019,2441,-0.5145228215767634,-0.5718533201189296,Rep (McCain),Rep (Romney),1
texas,eastland,5163,1271,0,6434,5443,970,81,6494,18560,-0.6049114081442337,-0.6974894745049119,Rep (McCain),Rep (Romney),4
texas,refugio,1853,1382,0,3235,1659,998,16,2673,7434,-0.1455950540958269,-0.2487768159578472,Rep (McCain),Rep (Romney),2
texas,cass,8276,3489,0,11765,8747,2921,96,11764,30254,-0.406884827879303,-0.49931436407267743,Rep (McCain),Rep (Romney),6
texas,collingsworth,1052,292,0,1344,962,177,11,1150,3009,-0.5654761904761905,-0.6892010535557507,Rep (McCain),Rep (Romney),1
texas,wichita,31673,13828,0,45501,29756,10490,677,40923,130976,-0.39218918265532626,-0.4787059583561099,Rep (McCain),Rep (Romney),9
texas,nueces,52264,47811,0,100075,48779,45666,1336,95781,334370,-0.04449662752935298,-0.032960982582455396,Rep (McCain),Rep (Romney),10
texas,nacogdoches,14828,8393,0,23221,13910,6441,250,20601,63141,-0.27711984841307435,-0.36700899218711613,Rep (McCain),Rep (Romney),8
texas,lipscomb,1092,155,0,1247,1044,119,5,1168,3218,-0.7514033680834001,-0.7953568357695615,Rep (McCain),Rep (Romney),1
texas,fannin,8090,3464,0,11554,8143,2482,156,10781,33765,-0.4003808204950666,-0.5328,Rep (McCain),Rep (Romney),6
texas,trinity,4091,1924,0,6015,4537,1614,83,6234,14451,-0.3602660016625104,-0.47520728336855794,Rep (McCain),Rep (Romney),4
texas,tarrant,347843,274101,0,621944,348686,252789,8674,610149,1743300,-0.11856694493394904,-0.1594363855521842,Rep (McCain),Rep (Romney),10
texas,liveoak,3079,1038,0,4117,3153,915,40,4108,11507,-0.4957493320378917,-0.5501474926253688,Rep (McCain),Rep (Romney),3
texas,hockley,5789,1794,0,7583,5543,1482,94,7119,22933,-0.5268363444547013,-0.5780782918149466,Rep (McCain),Rep (Romney),5
texas,edwards,673,346,0,1019,641,232,10,883,2029,-0.3209028459273798,-0.46849942726231386,Rep (McCain),Rep (Romney),1
texas,martin,1389,314,0,1703,1338,247,8,1593,4606,-0.631238990017616,-0.6883280757097792,Rep (McCain),Rep (Romney),1
texas,elpaso,61598,121589,0,183187,56517,112273,2263,171053,772280,0.32748502895947856,0.3303276260441969,Dem (Obama),Dem (Obama),10
texas,guadalupe,30750,16070,0,46820,32959,15654,634,49247,122728,-0.31354122170012816,-0.3559747392672742,Rep (McCain),Rep (Romney),9
texas,parker,36646,10429,0,47075,38980,7804,562,47346,112158,-0.5569198088157196,-0.6663816689466484,Rep (McCain),Rep (Romney),9
texas,loving,67,12,0,79,54,9,1,64,41,-0.6962025316455697,-0.7142857142857143,Rep (McCain),Rep (Romney),1
texas,lavaca,6286,1867,0,8153,6788,1427,64,8279,19217,-0.5420090764135901,-0.6525867315885575,Rep (McCain),Rep (Romney),5
texas,foard,327,208,0,535,346,140,7,493,1379,-0.22242990654205608,-0.42386831275720166,Rep (McCain),Rep (Romney),1
texas,gregg,29159,13130,0,42289,28665,12336,355,41356,119525,-0.3790347371656932,-0.3982585790590473,Rep (McCain),Rep (Romney),9
texas,upshur,5871,2106,0,7977,11948,2953,148,15049,38685,-0.47198194810078975,-0.603650761693846,Rep (McCain),Rep (Romney),7
texas,lamar,12940,5240,0,18180,12814,4173,186,17173,49536,-0.4235423542354235,-0.508683110613999,Rep (McCain),Rep (Romney),7
texas,chambers,9966,3185,0,13151,11761,2780,151,14692,32371,-0.5156261881225762,-0.6176329000756482,Rep (McCain),Rep (Romney),6
texas,terry,2863,1379,0,4242,2602,1059,46,3707,12498,-0.34983498349834985,-0.42146954384048074,Rep (McCain),Rep (Romney),3
texas,starr,1488,8233,0,9721,1540,10248,71,11859,59989,0.6938586565168192,0.7387173396674585,Dem (Obama),Dem (Obama),8
texas,kimble,1487,341,0,1828,1667,217,7,1891,4568,-0.6269146608315098,-0.7696390658174098,Rep (McCain),Rep (Romney),1
texas,angelina,19569,9377,0,28946,20301,7833,269,28403,85254,-0.35210391763974297,-0.44316485391341437,Rep (McCain),Rep (Romney),8
texas,ellis,38046,15315,0,53361,39353,13803,600,53756,143502,-0.4259852701411143,-0.48066069681691626,Rep (McCain),Rep (Romney),9
texas,gray,6920,1153,0,8073,6428,885,60,7373,22497,-0.7143564969651927,-0.7579652673321482,Rep (McCain),Rep (Romney),5
texas,crosby,1221,684,0,1905,1132,639,16,1787,6207,-0.28188976377952757,-0.27837380011293056,Rep (McCain),Rep (Romney),2
texas,medina,10404,5119,0,15523,11016,4760,172,15948,45073,-0.3404625394575791,-0.39655172413793105,Rep (McCain),Rep (Romney),7
texas,williamson,87938,67347,0,155285,96910,61812,4214,162936,391715,-0.1326013459123547,-0.22112876601857334,Rep (McCain),Rep (Romney),10
texas,jack,2527,470,0,2997,2580,303,24,2907,9072,-0.686353019686353,-0.7898022892819979,Rep (McCain),Rep (Romney),2
texas,atascosa,5546,4400,0,9946,7451,5128,125,12704,44049,-0.11522219987934848,-0.18467286747754194,Rep (McCain),Rep (Romney),7
texas,bosque,5760,1796,0,7556,5873,1366,97,7336,18067,-0.5246161990471149,-0.622599806603122,Rep (McCain),Rep (Romney),4
texas,sutton,1189,381,0,1570,1110,369,10,1489,4257,-0.5146496815286624,-0.5010141987829615,Rep (McCain),Rep (Romney),1
texas,yoakum,1989,450,0,2439,1698,409,21,2128,7706,-0.6309963099630996,-0.6117702895111533,Rep (McCain),Rep (Romney),2
texas,terrell,323,186,0,509,358,184,11,553,850,-0.2691552062868369,-0.3210332103321033,Rep (McCain),Rep (Romney),1
texas,wilbarger,3279,1196,0,4475,2956,971,53,3980,13637,-0.46547486033519553,-0.5054749172396231,Rep (McCain),Rep (Romney),3
texas,robertson,3979,2674,0,6653,4416,2792,70,7278,16574,-0.19615211182924996,-0.2253052164261931,Rep (McCain),Rep (Romney),4
texas,delta,1580,589,0,2169,1524,454,40,2018,5248,-0.4568925772245274,-0.5409504550050556,Rep (McCain),Rep (Romney),2
texas,stonewall,524,206,0,730,507,160,8,675,1434,-0.43561643835616437,-0.52023988005997,Rep (McCain),Rep (Romney),1
