state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Louisiana,De Soto Parish,9359,4426,13913,4933,0.6726802271257097,0.3181197441242004,0.35456048300150933
Louisiana,East Baton Rouge Parish,82720,103820,190643,-21100,0.43390001206443457,0.544578085741412,-0.1106780736769774
Louisiana,East Carroll Parish,931,1338,2306,-407,0.4037294015611448,0.5802254986990459,-0.1764960971379011
Louisiana,East Feliciana Parish,6020,3809,9947,2211,0.6052076002814919,0.38292952649039913,0.22227807379109277
Louisiana,Evangeline Parish,10483,3526,14176,6957,0.7394892776523702,0.24873024830699775,0.4907590293453724
Louisiana,Franklin Parish,6524,2196,8798,4328,0.7415321664014549,0.2496021823141623,0.4919299840872926
Louisiana,Grant Parish,7925,996,9018,6929,0.878797959636283,0.1104457751164338,0.7683521845198492
Louisiana,Iberia Parish,19511,9504,29331,10007,0.6652006409600764,0.32402577477753913,0.34117486618253723
Louisiana,Iberville Parish,7616,7503,15354,113,0.49602709391689465,0.4886674482219618,0.00735964569493291
Louisiana,Jackson Parish,5291,1852,7226,3439,0.7322169941876557,0.2562967063382231,0.47592028784943263
Louisiana,Jefferson Parish,98810,75731,178205,23079,0.5544737801969641,0.4249656294716759,0.12950815072528826
Louisiana,Jefferson Davis Parish,11478,2699,14358,8779,0.7994149603008776,0.18797882713469843,0.6114361331661791
Louisiana,Lafayette Parish,72007,37170,111086,34837,0.6482094953459482,0.3346056208703167,0.3136038744756315
Louisiana,Lafourche Parish,34461,7864,42845,26597,0.8043178900688528,0.18354533784572297,0.6207725522231298
Louisiana,LaSalle Parish,6023,546,6620,5477,0.9098187311178249,0.08247734138972809,0.8273413897280967
Louisiana,Lincoln Parish,11248,6627,18157,4621,0.6194855978410531,0.3649832020708267,0.2545023957702264
Louisiana,Livingston Parish,55101,9965,65906,45136,0.8360543804812915,0.1512001942160046,0.6848541862652869
Louisiana,Madison Parish,1846,2094,3992,-248,0.4624248496993988,0.5245490981963928,-0.06212424849699405
Louisiana,Morehouse Parish,5961,4008,10097,1953,0.5903733782311578,0.39694958898682775,0.19342378924433
Louisiana,Natchitoches Parish,9100,5740,15040,3360,0.6050531914893617,0.3816489361702128,0.22340425531914887
Louisiana,Orleans Parish,24119,130749,159130,-106630,0.1515679004587444,0.8216489662540062,-0.6700810657952618
Louisiana,Ouachita Parish,40808,22845,64436,17963,0.6333105717300888,0.35453783599230243,0.2787727357377863
Louisiana,Plaquemines Parish,6803,3023,9945,3780,0.6840623428858723,0.3039718451483157,0.3800904977375566
Louisiana,Pointe Coupee Parish,7319,4132,11570,3187,0.6325842696629214,0.3571305099394987,0.2754537597234227
Louisiana,Rapides Parish,36171,16537,53395,19634,0.6774229796797453,0.3097106470643319,0.3677123326154134
Louisiana,Red River Parish,2337,1321,3725,1016,0.6273825503355704,0.3546308724832215,0.27275167785234894
Louisiana,Richland Parish,6354,2732,9193,3622,0.6911780702708583,0.2971826389644295,0.3939954313064288
Louisiana,Sabine Parish,8613,1488,10170,7125,0.8469026548672567,0.1463126843657817,0.700589970501475
Louisiana,St. Bernard Parish,11033,5967,17292,5066,0.6380407124681934,0.34507286606523246,0.2929678464029609
Louisiana,St. Charles Parish,17443,8812,26685,8631,0.6536631066142027,0.3302229717069515,0.3234401349072512
Louisiana,St. Helena Parish,2804,2848,5745,-44,0.48807658833768497,0.49573542210617927,-0.0076588337684943
Louisiana,St. James Parish,5902,5792,11789,110,0.5006361862753415,0.4913054542370006,0.00933073203834083
Louisiana,St. John the Baptist Parish,6557,12043,18827,-5486,0.3482764115366229,0.6396664365007702,-0.29139002496414723
Louisiana,St. Landry Parish,21812,14833,37043,6979,0.5888291984990417,0.4004265313284561,0.18840266717058557
Louisiana,St. Martin Parish,17466,7284,25006,10182,0.6984723666320083,0.2912900903783092,0.407182276253699
Louisiana,St. Mary Parish,13671,7011,20897,6660,0.6542087380963775,0.33550270373737856,0.3187060343589989
Louisiana,St. Tammany Parish,98377,37777,138384,60600,0.7108986588044861,0.2729867614753151,0.437911897329171
Louisiana,Tangipahoa Parish,37500,16886,55104,20614,0.6805313588850174,0.30643873403019745,0.3740926248548199
Louisiana,Tensas Parish,1093,1002,2128,91,0.5136278195488722,0.4708646616541353,0.04276315789473683
Louisiana,Terrebonne Parish,31115,9702,41327,21413,0.7528976214097322,0.23476177801437317,0.518135843395359
Louisiana,Union Parish,8176,2206,10475,5970,0.7805250596658712,0.2105966587112172,0.5699284009546539
Louisiana,Vermilion Parish,21510,4637,26429,16873,0.8138786938590185,0.17545120889931515,0.6384274849597034
Louisiana,Vernon Parish,13474,2513,16149,10961,0.8343550684252895,0.15561335067186824,0.6787417177534213
Louisiana,Washington Parish,12846,5411,18455,7435,0.6960715253318884,0.29319967488485504,0.4028718504470334
Louisiana,Webster Parish,10965,5053,16205,5912,0.6766430114162295,0.31181734032705954,0.36482567108917
Louisiana,West Baton Rouge Parish,7627,6008,13836,1619,0.5512431338537149,0.4342295461115929,0.117013587742122
Louisiana,West Carroll Parish,3986,578,4603,3408,0.865956984575277,0.12557028025200956,0.7403867043232675
Louisiana,West Feliciana Parish,3923,2004,6008,1919,0.6529627163781625,0.33355525965379496,0.31940745672436754
Louisiana,Winn Parish,4437,1292,5781,3145,0.7675142708873898,0.22349074554575332,0.5440235253416364
Maine,Androscoggin County,30605,27019,58847,3586,0.5200774890818564,0.45913980321851583,0.06093768586334053
Maine,Aroostook County,22246,12900,35653,9346,0.6239587131517684,0.36182088463803885,0.2621378285137296
Maine,Cumberland County,60950,133281,199225,-72331,0.3059355000627431,0.6689973647885556,-0.36306186472581253
Maine,Franklin County,9459,7990,17836,1469,0.5303319129849742,0.4479703969499888,0.08236151603498537
Maine,Hancock County,15549,19817,36251,-4268,0.4289260985903837,0.5466607817715373,-0.1177346831811536
Maine,Kennebec County,36589,34585,72886,2004,0.5020031281727629,0.47450813599319486,0.02749499217956808
Maine,Knox County,10262,15076,25893,-4814,0.3963233306299,0.5822423048700421,-0.18591897424014217
Maine,Lincoln County,10409,13110,24003,-2701,0.4336541265675124,0.5461817272840895,-0.11252760071657714
Maine,Oxford County,19228,14765,34590,4463,0.5558832032379301,0.4268574732581671,0.12902572997976297
Maine,Penobscot County,47438,37945,87073,9493,0.544807230714458,0.4357837676432419,0.10902346307121612
Maine,Piscataquis County,6487,3510,10205,2977,0.6356687898089172,0.34394904458598724,0.2917197452229299
Maine,Sagadahoc County,9917,13982,24456,-4065,0.4055037618580308,0.5717206411514557,-0.16621687929342494
Maine,Somerset County,17826,10134,28441,7692,0.6267712105762807,0.35631658521149046,0.27045462536479026
Maine,Waldo County,11815,12661,25130,-846,0.4701551929964186,0.5038201352964584,-0.0336649423000398
Maine,Washington County,11003,6763,18048,4240,0.6096520390070922,0.3747229609929078,0.2349290780141844
Maine,York County,58194,72114,132838,-13920,0.43808247639982534,0.5428717686204249,-0.10478929222059952
Maryland,Allegany County,22141,9231,32001,12910,0.691884628605356,0.28845973563326144,0.4034248929720946
Maryland,Anne Arundel County,128892,171945,308782,-43053,0.4174207045747485,0.5568491686691581,-0.13942846409440962
Maryland,Baltimore County,149560,249958,409811,-100398,0.3649487202637313,0.6099348236138122,-0.24498610335008092
Maryland,Calvert County,29361,23438,53882,5923,0.5449129579451394,0.4349875654207342,0.1099253925244052
Maryland,Caroline County,11053,4860,16276,6193,0.6790980584910298,0.2985991644138609,0.38049889407716886
Maryland,Carroll County,62273,36867,101796,25406,0.6117430940311996,0.36216550748555937,0.24957758654564027
Maryland,Cecil County,33871,17628,52612,16243,0.6437884893180263,0.3350566410704782,0.3087318482475481
Maryland,Charles County,26145,63454,91650,-37309,0.28527004909983633,0.6923513366066557,-0.4070812875068194
Maryland,Dorchester County,9390,6954,16730,2436,0.5612671846981471,0.4156604901374776,0.1456066945606695
Maryland,Frederick County,68753,82409,155004,-13656,0.44355629532141105,0.5316572475549018,-0.08810095223349079
Maryland,Garrett County,11983,3456,15785,8527,0.7591384225530567,0.21894203357617992,0.5401963889768768
Maryland,Harford County,83050,62453,149020,20597,0.5573077439269897,0.4190913971279023,0.1382163467990874
Maryland,Howard County,49425,124764,180488,-75339,0.2738409201719782,0.6912592526926998,-0.4174183325207216
Maryland,Kent County,5561,5251,11068,310,0.5024394651246837,0.4744307914709071,0.02800867365377662
Maryland,Montgomery County,112637,386581,513919,-273944,0.21917267117969952,0.7522216536068913,-0.5330489824271918
Maryland,Prince George's County,45008,347038,401881,-302030,0.11199335126567316,0.8635342302820984,-0.7515408790164253
Maryland,Queen Anne's County,20200,11273,32136,8927,0.6285785411999004,0.35079039083893454,0.2777881503609659
Maryland,St. Mary's County,33582,23531,58543,10051,0.5736296397519772,0.4019438703175443,0.17168576943443287
Maryland,Somerset County,5805,4054,10090,1751,0.5753221010901883,0.4017839444995045,0.1735381565906839
Maryland,Talbot County,11125,11119,22667,6,0.4908016058587374,0.49053690386906074,2.6470198967665e-4
Maryland,Washington County,44054,27260,73001,16794,0.6034711853262285,0.37341954219805207,0.2300516431281764
Maryland,Wicomico County,24065,21513,46698,2552,0.5153325624223736,0.4606835410510086,0.05464902137136496
Maryland,Worcester County,19632,12431,32728,7201,0.5998533365925202,0.3798276704962112,0.22002566609630897
Maryland,Baltimore city,27984,195109,229082,-167125,0.12215713150749512,0.851699391484272,-0.7295422599767769
Massachusetts,Barnstable County,57451,88129,147848,-30678,0.38858151615172337,0.5960784048482225,-0.20749688869649913
Massachusetts,Berkshire County,19805,47094,68341,-27289,0.28979675451046955,0.6891031737902577,-0.3993064192797881
Massachusetts,Bristol County,134201,137813,276910,-3612,0.48463760788703913,0.4976815571846449,-0.01304394929760571
Massachusetts,Dukes County,2745,9137,12149,-6392,0.2259445221828957,0.7520783603588773,-0.5261338381759816
Massachusetts,Essex County,155336,236624,399719,-81288,0.3886130006329446,0.5919758630437882,-0.2033628624108436
Massachusetts,Franklin County,12428,28305,42054,-15877,0.2955248014457602,0.67306320445141965,-0.37753840300565944
Massachusetts,Hampden County,92474,110937,207747,-18463,0.4451279681535714,0.5340004909818192,-0.08887252282824781
Massachusetts,Hampshire County,23256,58617,84345,-35361,0.275724702116308,0.6949670994131246,-0.4192423972968166
Massachusetts,Middlesex County,235118,554471,809513,-319353,0.29044376063139193,0.6849439107216314,-0.3945001500902395
Massachusetts,Nantucket County,2171,4784,7082,-2613,0.3065518215193448,0.6755153911324484,-0.3689635696131036
Massachusetts,Norfolk County,132497,242712,383258,-110215,0.3457122878061254,0.6332861936345752,-0.28757390582844977
Massachusetts,Plymouth County,133544,159962,298682,-26418,0.4471109742133774,0.5355595583262467,-0.08844858411286927
Massachusetts,Suffolk County,66480,222280,297041,-155800,0.2238074878552119,0.7483142057830401,-0.5245067179278282
Massachusetts,Worcester County,183802,225680,418748,-41878,0.4389322456465464,0.5389398874740894,-0.100007641827543
Michigan,Alcona County,5257,2140,7481,3117,0.7027135409704585,0.28605801363454086,0.4166555273359176
Michigan,Alger County,3116,2075,5258,1041,0.5926207683529859,0.39463674400912896,0.19798402434385695
Michigan,Allegan County,45206,25637,71890,19569,0.6288218111002921,0.35661427180414523,0.2722075392961469
Michigan,Alpena County,10967,6038,17210,4929,0.637245787332946,0.3508425334108077,0.28640325392213833
Michigan,Antrim County,10341,6330,16882,4011,0.6125459068830708,0.3749555739841251,0.23759033289894568
Michigan,Arenac County,6379,2662,9158,3717,0.6965494649486788,0.29067481982965715,0.4058746451190216
Michigan,Baraga County,2779,1488,4332,1291,0.6415050784856879,0.34349030470914127,0.29801477377654667
Michigan,Barry County,25650,12391,38621,13259,0.6641464488231791,0.3208358147122032,0.3433106341109759
Michigan,Bay County,34792,25767,61331,9025,0.5672824509628084,0.4201301136456278,0.14715233731718058
Michigan,Benzie County,6895,5780,12845,1115,0.5367847411444142,0.44998053717399766,0.08680420397041655
Michigan,Berrien County,44975,38323,84478,6652,0.5323871303771396,0.4536447359075736,0.07874239446956599
Michigan,Branch County,14848,5911,21088,8937,0.7040971168437026,0.28030159332321697,0.4237955235204856
Michigan,Calhoun County,38606,28988,68490,9618,0.5636735289823331,0.42324426923638486,0.14042925974594828
Michigan,Cass County,18505,9050,27869,9455,0.6639994258853924,0.32473357493989735,0.33926585094549505
Michigan,Charlevoix County,10183,7197,17659,2986,0.5766464692224927,0.40755422164335464,0.1690922475791381
Michigan,Cheboygan County,10653,5543,16423,5110,0.648663459782013,0.33751446142604885,0.31114899835596416
Michigan,Chippewa County,11249,6796,18363,4453,0.6125905353155803,0.3700920328922289,0.24249850242335136
Michigan,Clare County,11772,5273,17288,6499,0.6809347524294308,0.30500925497454884,0.3759254974548819
Michigan,Clinton County,26751,22450,49961,4301,0.535437641360261,0.4493504933848402,0.08608714797542077
Michigan,Crawford County,5613,2752,8476,2861,0.6622227465785748,0.32468145351580935,0.3375412930627655
Michigan,Delta County,14109,7462,21874,6647,0.6450123434214136,0.3411355947700466,0.30387674865136693
Michigan,Dickinson County,10324,4763,15311,5561,0.6742864607145189,0.3110835347136046,0.3632029260009143
Michigan,Eaton County,33102,31056,65171,2046,0.5079253041997207,0.47653097236500896,0.03139433183471174
Michigan,Emmet County,12465,10005,22848,2460,0.545561974789916,0.4378939075630252,0.10766806722689076
Michigan,Genesee County,105303,114670,223203,-9367,0.4717812932621873,0.5137475750773959,-0.04196628181520856
Michigan,Gladwin County,10809,4501,15488,6308,0.6978951446280992,0.2906120867768595,0.4072830578512397
Michigan,Gogebic County,4803,3385,8292,1418,0.579232995658466,0.40822479498311626,0.17100820067534972
Michigan,Grand Traverse County,31423,30339,62760,1084,0.500685149776928,0.4834130019120459,0.01727214786488212
Michigan,Gratiot County,12894,6682,19848,6212,0.6496372430471584,0.33665860540104797,0.31297863764611045
Michigan,Hillsdale County,18631,5875,24813,12756,0.7508564059162536,0.2367710474348124,0.5140853584814412
Michigan,Houghton County,11181,7881,19364,3300,0.577411691799215,0.4069923569510432,0.17041933484817184
Michigan,Huron County,13224,5522,18969,7702,0.6971374347619801,0.29110654225314986,0.40603089250883023
Michigan,Ingham County,50564,94542,148012,-43978,0.3416209496527309,0.6387455071210443,-0.2971245574683134
Michigan,Ionia County,22179,11338,34013,10841,0.6520742069208831,0.33334313350777645,0.3187310734131067
Michigan,Iosco County,10155,5344,15731,4811,0.6455406522153709,0.33971139787680377,0.30582925433856717
Michigan,Iron County,4501,2441,7027,2060,0.6405293866514872,0.34737441297851146,0.2931549736729757
Michigan,Isabella County,16320,14011,30817,2309,0.5295778304182757,0.454651653308239,0.07492617711003668
Michigan,Jackson County,50199,32348,83803,17851,0.5990119685452788,0.3860005011753756,0.21301146736990323
Michigan,Kalamazoo County,58671,84501,145646,-25830,0.40283289620037627,0.5801807121376488,-0.1773478159372725
Michigan,Kalkaska County,8149,3206,11529,4943,0.7068262642033134,0.27808136004857315,0.42874490415474026
Michigan,Kent County,172720,192668,371722,-19948,0.46464831244855026,0.518312071924718,-0.05366375947616769
Michigan,Keweenaw County,896,690,1611,206,0.5561762880198634,0.4283054003724394,0.12787088764742394
Michigan,Lake County,4523,2298,6915,2225,0.6540853217642806,0.33232104121475053,0.32176428054953005
Michigan,Lapeer County,38398,16338,55435,22060,0.6926670875800487,0.2947235501037251,0.3979435374763236
Michigan,Leelanau County,8035,9406,17680,-1371,0.4544683257918552,0.5320135746606335,-0.07754524886877828
Michigan,Lenawee County,33463,20787,55012,12676,0.6082854649894568,0.37786301170653674,0.23042245328292005
Michigan,Livingston County,81217,49503,132402,31714,0.6134121841059803,0.3738840803009018,0.2395281038050785
Michigan,Luce County,2170,769,2985,1401,0.7269681742043551,0.2576214405360134,0.4693467336683418
Michigan,Mackinac County,4476,2675,7238,1801,0.6184028737220226,0.369577231279359,0.2488256424426637
Michigan,Macomb County,284660,214977,509056,69683,0.5591919160170983,0.4223052080714106,0.1368867079456877
Michigan,Manistee County,8748,6309,15296,2439,0.5719142259414226,0.4124607740585774,0.1594534518828452
Michigan,Marquette County,17459,20866,38992,-3407,0.4477585145670907,0.5351354123922856,-0.08737689782519487
Michigan,Mason County,10830,6973,18056,3857,0.5998006202924235,0.3861874169251218,0.21361320336730172
Michigan,Mecosta County,14445,7688,22489,6757,0.6423140201876473,0.34185601849793235,0.3004580016897149
Michigan,Menominee County,8647,4256,13060,4391,0.6620980091883614,0.32588055130168453,0.33621745788667684
Michigan,Midland County,28571,20926,50287,7645,0.5681587686678465,0.41613140573110347,0.15202736293674307
Michigan,Missaukee County,7066,1945,9151,5121,0.7721560485192875,0.21254507704076056,0.559610971478527
Michigan,Monroe County,57405,32622,91338,24783,0.6284897851934572,0.35715693358733497,0.27133285160612225
